Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
9/17/2011,Witchcliffe,10.4,18.5,1.2,NA,NA,NW,57,NW,NNW,13,31,62,73,1012.6,1008.6,NA,NA,14.8,15,Yes,Yes
9/18/2011,Witchcliffe,9.6,15.6,28,NA,NA,WSW,67,SW,W,19,33,71,56,1003.8,1007.5,NA,NA,12.1,13.8,Yes,Yes
9/19/2011,Witchcliffe,8.8,17.8,6.8,NA,NA,SW,52,WSW,W,20,19,71,72,1019.1,1019.6,NA,NA,15,15.8,Yes,Yes
9/20/2011,Witchcliffe,13.9,19.4,1.2,NA,NA,NNW,57,NW,NW,26,31,69,68,1018.9,1016.5,NA,NA,17.6,17.6,Yes,Yes
9/21/2011,Witchcliffe,11.5,17.2,15.4,NA,NA,W,57,W,WSW,17,30,70,62,1010.4,1011.8,NA,NA,14.8,14.6,Yes,Yes
9/22/2011,Witchcliffe,6.7,15.5,3,NA,NA,SSW,31,SSE,S,11,11,63,56,1022.8,1022.4,NA,NA,12.3,13.9,Yes,No
9/23/2011,Witchcliffe,5.4,17.8,0,NA,NA,WNW,30,NNE,W,11,13,66,49,1025.7,1023.7,NA,NA,13.3,15.8,No,No
9/24/2011,Witchcliffe,4.3,18.8,0,NA,NA,NW,33,N,NNW,13,20,67,61,1021.7,1017.9,NA,NA,14.6,16.7,No,Yes
9/25/2011,Witchcliffe,8.9,19.2,2.4,NA,NA,WSW,43,NW,WNW,17,20,80,69,1014.3,1012.3,NA,NA,15.9,16.5,Yes,Yes
9/26/2011,Witchcliffe,10.2,14.7,7.8,NA,NA,WSW,46,SW,WSW,17,19,66,53,1011,1010.6,NA,NA,11.8,13.9,Yes,Yes
9/27/2011,Witchcliffe,9,14.2,10.8,NA,NA,SW,57,SW,SW,15,30,76,53,1008.6,1010.1,NA,NA,10.1,11.8,Yes,Yes
9/28/2011,Witchcliffe,6.4,17,2.2,NA,NA,WNW,31,NE,W,7,13,66,51,1018.3,1018.3,NA,NA,13.6,15.2,Yes,No
9/29/2011,Witchcliffe,8.9,18.5,0,NA,NA,S,28,N,S,13,15,70,52,1018.8,1017.6,NA,NA,13.8,17.9,No,No
9/30/2011,Witchcliffe,6.4,20.2,0,NA,NA,SE,28,E,ESE,13,13,73,46,1019.7,1016.3,NA,NA,13.9,19.8,No,No
10/1/2011,Witchcliffe,6.9,23.4,0.2,NA,NA,W,26,E,W,15,17,68,51,1013.2,1009.6,NA,NA,15.1,21.5,No,Yes
10/2/2011,Witchcliffe,12.2,19.6,19,NA,NA,SSE,35,SE,S,9,17,90,72,1009.1,1008.2,NA,NA,15.8,16.5,Yes,Yes
10/3/2011,Witchcliffe,12.3,17.9,4,NA,NA,S,43,S,S,17,19,81,76,1013.9,1013.6,NA,NA,15.1,16.4,Yes,No
10/4/2011,Witchcliffe,12.6,18.2,0.2,NA,NA,W,31,W,W,4,17,59,63,1018.6,1017.3,NA,NA,15.3,16.5,No,No
10/5/2011,Witchcliffe,10.8,19.2,0,NA,NA,NNW,31,N,WNW,13,11,75,79,1019.9,1019.3,NA,NA,17,16.1,No,No
10/6/2011,Witchcliffe,8,19.9,0.8,NA,NA,WNW,26,ESE,WSW,6,13,78,61,1019.5,1017.2,NA,NA,16.7,18.8,No,No
10/7/2011,Witchcliffe,8.5,20.5,0,NA,NA,NW,35,N,NW,13,22,78,64,1014.9,1012.6,NA,NA,16.8,18.2,No,Yes
10/8/2011,Witchcliffe,10.6,17.4,5,NA,NA,SE,52,ESE,SSE,19,19,76,99,1015.5,1015.6,NA,NA,16,13.4,Yes,Yes
10/9/2011,Witchcliffe,12,18.9,11.4,NA,NA,SE,43,ESE,SSE,19,24,82,72,1021.3,1019.3,NA,NA,14.4,17.9,Yes,No
10/10/2011,Witchcliffe,8.2,20.9,0,NA,NA,SSE,43,ESE,S,15,22,70,66,1019.4,1015.8,NA,NA,14,19,No,No
10/11/2011,Witchcliffe,8.2,20.3,0,NA,NA,S,33,SSE,S,7,19,72,68,1015.3,1014.9,NA,NA,16.5,19.3,No,No
10/12/2011,Witchcliffe,11.1,18.6,0,NA,NA,WNW,41,N,NNW,7,19,57,59,1017.2,1014.3,NA,NA,15.9,17.6,No,Yes
10/13/2011,Witchcliffe,10.1,17.3,6.2,NA,NA,W,56,WSW,WSW,24,22,57,51,1012.3,1014.6,NA,NA,15.5,16.9,Yes,No
10/14/2011,Witchcliffe,12.1,19.1,0,NA,NA,WSW,43,WNW,W,19,20,80,79,1018.9,1019.9,NA,NA,15.8,16.5,No,No
10/15/2011,Witchcliffe,10.7,20.7,0.2,NA,NA,SSE,33,S,SE,11,20,72,60,1024.9,1022.3,NA,NA,15.9,18.8,No,No
10/16/2011,Witchcliffe,10.8,27.9,0.2,NA,NA,N,50,ESE,NW,9,22,69,39,1015.5,1010,NA,NA,18.8,26.7,No,No
10/17/2011,Witchcliffe,12.5,20.2,0,NA,NA,NW,33,N,WNW,7,20,78,63,1011.7,1010.9,NA,NA,16.8,18.7,No,Yes
10/18/2011,Witchcliffe,12.1,16.6,5.6,NA,NA,SSW,54,SSW,S,19,24,81,61,1014,1016.6,NA,NA,13.5,15,Yes,Yes
10/19/2011,Witchcliffe,4.5,18.1,1.8,NA,NA,SSW,28,S,SSW,11,15,57,48,1024.9,1024.2,NA,NA,15.4,17,Yes,No
10/20/2011,Witchcliffe,5,20.6,0.2,NA,NA,S,33,NNE,SSE,11,20,55,52,1026.4,1022.7,NA,NA,15.4,19.6,No,No
10/21/2011,Witchcliffe,6.9,24.8,0,NA,NA,SSE,33,ENE,SE,11,20,60,49,1020.3,1017.6,NA,NA,17.2,21.7,No,No
10/22/2011,Witchcliffe,12.5,23.3,0,NA,NA,SSE,43,SE,SSE,20,19,72,73,1013.2,1011.5,NA,NA,17.1,19,No,No
10/23/2011,Witchcliffe,14.2,19.8,0.2,NA,NA,SE,54,SSE,SSE,26,31,81,76,1017,1017.3,NA,NA,16.9,16.7,No,Yes
10/24/2011,Witchcliffe,11.7,19,1.8,NA,NA,E,41,SE,E,15,26,93,61,1020.4,1017.2,NA,NA,13.6,18.1,Yes,No
10/25/2011,Witchcliffe,12,22.4,0,NA,NA,SE,30,ESE,E,11,13,77,51,1014.4,1011.2,NA,NA,14.9,21,No,No
10/26/2011,Witchcliffe,13.2,22.2,0.2,NA,NA,W,24,SE,W,11,13,78,67,1011.4,1008.9,NA,NA,16,21.8,No,No
10/27/2011,Witchcliffe,12.7,20.3,1,NA,NA,S,39,SSE,SSE,20,24,99,60,1012.1,1013.6,NA,NA,16.3,18.8,No,No
10/28/2011,Witchcliffe,7.1,18.6,0.4,NA,NA,E,39,SE,SSE,17,22,76,53,1022.2,1021.3,NA,NA,14.2,17.9,No,No
10/29/2011,Witchcliffe,5.1,22.4,0.2,NA,NA,E,39,E,E,17,17,50,35,1023.7,1020.1,NA,NA,15.6,21.9,No,No
10/30/2011,Witchcliffe,8.8,24.3,0,NA,NA,S,41,ENE,S,13,24,47,51,1023.7,1021.9,NA,NA,19.3,21.3,No,No
10/31/2011,Witchcliffe,8.8,26.2,0,NA,NA,S,41,E,S,11,22,60,49,1024.2,1021,NA,NA,19.5,23.8,No,No
11/1/2011,Witchcliffe,12.2,28.6,0,NA,NA,SSE,41,E,S,11,22,55,49,1021.9,1018.2,NA,NA,21.5,25,No,No
11/2/2011,Witchcliffe,12.9,31.4,0,NA,NA,N,33,NNE,N,15,6,42,32,1014.7,1010.6,NA,NA,25.7,30.7,No,No
11/3/2011,Witchcliffe,18.8,25.6,0,NA,NA,NW,48,N,NNW,22,13,64,92,1006,1004.3,NA,NA,24,18.6,No,Yes
11/4/2011,Witchcliffe,15.7,21.1,13.6,NA,NA,WSW,37,SW,W,15,19,77,67,1005.4,1005.4,NA,NA,18.1,18.7,Yes,Yes
11/5/2011,Witchcliffe,13.1,21.6,3.6,NA,NA,WNW,31,SW,SW,6,13,79,54,1007.9,1007,NA,NA,17.2,19.8,Yes,No
11/6/2011,Witchcliffe,10.4,21.3,0,NA,NA,NW,50,WNW,NW,17,22,52,52,1007.6,1006.1,NA,NA,18.7,19.3,No,No
11/7/2011,Witchcliffe,14.6,21.4,0.8,NA,NA,W,69,NNW,NW,24,30,83,61,1004.3,1001.8,NA,NA,16.8,18.5,No,Yes
11/8/2011,Witchcliffe,11.2,17.7,8.4,NA,NA,WSW,59,W,W,28,31,55,52,1006,1008.8,NA,NA,14.4,16.8,Yes,Yes
11/9/2011,Witchcliffe,8,19.9,2.4,NA,NA,NA,NA,WSW,NA,15,NA,58,NA,1017.2,NA,NA,NA,16.2,NA,Yes,NA
11/10/2011,Witchcliffe,14,20.5,NA,NA,NA,NW,33,WNW,WNW,19,17,66,64,1018,1017,NA,NA,17.8,19.5,NA,No
11/11/2011,Witchcliffe,11.6,21.6,0.8,NA,NA,SSW,30,SSW,SW,4,19,58,53,1021.5,1019.1,NA,NA,17.4,20.5,No,No
11/12/2011,Witchcliffe,7.4,21.9,0,NA,NA,W,44,W,W,17,20,66,69,1019.7,1017.7,NA,NA,18.5,18.3,No,No
11/13/2011,Witchcliffe,16.4,20.4,0.2,NA,NA,W,41,WSW,W,19,22,63,74,1015.9,1015.6,NA,NA,18.6,17.7,No,Yes
11/14/2011,Witchcliffe,15.4,21.7,1.6,NA,NA,SW,46,W,SW,22,24,75,53,1016.1,1017.7,NA,NA,18.6,18.9,Yes,No
11/15/2011,Witchcliffe,7.4,21.4,0.2,NA,NA,SSW,35,SE,SSW,9,20,47,47,1022.6,1018.6,NA,NA,17.1,20,No,No
11/16/2011,Witchcliffe,7.7,21.4,0,NA,NA,NW,48,NW,NW,15,22,54,59,1012.7,1010.6,NA,NA,18.4,20.4,No,Yes
11/17/2011,Witchcliffe,16,18.8,4.8,NA,NA,W,44,W,WSW,13,17,95,94,1007.9,1008.5,NA,NA,16.5,15.3,Yes,Yes
11/18/2011,Witchcliffe,9.2,20.4,6.8,NA,NA,W,35,SSW,SW,13,19,75,49,1017.6,1018.1,NA,NA,13.8,19.1,Yes,No
11/19/2011,Witchcliffe,6.7,21,0.2,NA,NA,SSE,35,SSE,SE,15,19,49,48,1024.9,1023,NA,NA,16.8,19.7,No,No
11/20/2011,Witchcliffe,7.7,22.3,0,NA,NA,S,39,ENE,SSE,11,20,56,50,1024.3,1022.1,NA,NA,18.3,20.6,No,No
11/21/2011,Witchcliffe,7.7,23.5,0,NA,NA,SE,41,E,SE,19,20,59,53,1022.4,1019.3,NA,NA,18.2,22.1,No,No
11/22/2011,Witchcliffe,11,27.5,0.2,NA,NA,S,26,NE,SSE,15,17,63,49,1019.7,1016.6,NA,NA,19.5,25.8,No,No
11/23/2011,Witchcliffe,12.4,32.2,0,NA,NA,N,61,N,N,37,30,29,25,1015.5,1014.7,NA,NA,27.4,32.1,No,No
11/24/2011,Witchcliffe,13.9,33.1,0,NA,NA,N,72,NNE,N,37,46,26,23,1012.1,1011.2,NA,NA,28.1,31.9,No,No
11/25/2011,Witchcliffe,15.7,23.8,0,NA,NA,SSW,31,W,SSW,11,17,56,55,1015.6,1016,NA,NA,22,22,No,No
11/26/2011,Witchcliffe,10.2,22,0,NA,NA,S,41,S,S,20,22,53,35,1019.6,1019.1,NA,NA,17.3,20,No,No
11/27/2011,Witchcliffe,7.8,21.2,0,NA,NA,S,35,E,SSE,17,24,49,43,1018.2,1015.1,NA,NA,16.3,18.6,No,No
11/28/2011,Witchcliffe,7.3,20,0,NA,NA,WSW,50,WSW,W,15,20,55,59,1012,1011,NA,NA,17.7,18.1,No,Yes
11/29/2011,Witchcliffe,8.5,19.3,1.8,NA,NA,SSE,50,S,SSE,22,26,47,46,1019.8,1020.7,NA,NA,16,17.7,Yes,No
11/30/2011,Witchcliffe,5.5,23.9,0,NA,NA,S,48,E,SSE,20,24,47,41,1024.2,1020.2,NA,NA,16,21.8,No,No
12/1/2011,Witchcliffe,10.4,29.9,0,NA,NA,SSE,41,E,E,17,15,44,23,1020.8,1017.5,NA,NA,20.8,29.2,No,No
12/2/2011,Witchcliffe,12.6,30.9,0,NA,NA,SSE,43,E,S,17,26,42,34,1018.5,1015.7,NA,NA,24.1,28,No,No
12/3/2011,Witchcliffe,16.3,33.8,0,NA,NA,E,35,ENE,W,17,15,39,31,1014.6,1012,NA,NA,24.6,29.9,No,No
12/4/2011,Witchcliffe,18.9,33,0,NA,NA,NNE,65,NNE,ENE,28,7,31,35,1009.5,1007.8,NA,NA,26.9,28.9,No,No
12/5/2011,Witchcliffe,13.3,32.5,0,NA,NA,SSE,35,ENE,ESE,7,4,33,71,1008.9,1007.5,NA,NA,29.2,23.4,No,Yes
12/6/2011,Witchcliffe,16,23.6,5,NA,NA,SE,50,ESE,SE,17,17,66,72,1009.1,1006.8,NA,NA,21.4,21.8,Yes,Yes
12/7/2011,Witchcliffe,16,23.5,2.8,NA,NA,S,48,SE,SSE,26,26,75,74,1007.1,1005,NA,NA,19.1,20.9,Yes,No
12/8/2011,Witchcliffe,15.6,23.4,0.6,NA,NA,SSE,50,SSE,SSE,26,30,80,62,1010.3,1009.6,NA,NA,18.1,20.8,No,No
12/9/2011,Witchcliffe,13.7,24,0,NA,NA,S,41,SE,S,11,24,69,51,1012.8,1011.4,NA,NA,18.2,22.9,No,No
12/10/2011,Witchcliffe,12.3,24.9,0,NA,NA,S,46,ESE,SSE,15,30,53,49,1016.9,1014.9,NA,NA,19.7,22.5,No,No
12/11/2011,Witchcliffe,11.5,26,0,NA,NA,SSE,46,SE,SSE,19,28,55,52,1014.6,1013,NA,NA,21.3,23.1,No,No
12/12/2011,Witchcliffe,14.8,21.7,0,NA,NA,SSE,43,SSE,SSE,22,17,68,65,1014.5,1012,NA,NA,18.5,20.2,No,Yes
12/13/2011,Witchcliffe,15.2,23.6,1.4,NA,NA,SSE,52,SE,SSE,30,28,65,67,1012.8,1012.3,NA,NA,19.2,19.9,Yes,No
12/14/2011,Witchcliffe,15.4,23.8,0,NA,NA,SSE,52,SE,SSE,22,31,65,68,1014.3,1013.1,NA,NA,21.2,21.1,No,No
12/15/2011,Witchcliffe,15.1,23.6,0.8,NA,NA,SSE,37,E,S,13,22,69,70,1015,1013.3,NA,NA,20.6,20.7,No,Yes
12/16/2011,Witchcliffe,10.8,25.8,1.6,NA,NA,S,39,E,SE,15,20,61,45,1014.7,1011.9,NA,NA,19.3,24.2,Yes,No
12/17/2011,Witchcliffe,11.9,25.7,0,NA,NA,SSW,31,WNW,SW,9,19,65,49,1011.3,1010.3,NA,NA,20.5,23.4,No,No
12/18/2011,Witchcliffe,10.7,23.9,0,NA,NA,SW,39,WSW,WSW,17,22,61,50,1010.5,1010.4,NA,NA,21.5,21.6,No,No
12/19/2011,Witchcliffe,12.6,21.5,0,NA,NA,S,28,WNW,SSE,11,15,65,72,1014.7,1013.9,NA,NA,17.9,18.1,No,Yes
12/20/2011,Witchcliffe,7.9,25.9,1.2,NA,NA,W,33,ENE,WSW,13,15,48,44,1015.5,1012,NA,NA,20.6,24.1,Yes,No
12/21/2011,Witchcliffe,9.3,25.3,0.2,NA,NA,W,31,SW,W,11,15,56,51,1014,1013.9,NA,NA,21.9,24,No,No
12/22/2011,Witchcliffe,14.8,25.7,0,NA,NA,S,35,WNW,SSE,7,24,77,64,1014.3,1014,NA,NA,21.7,21.5,No,No
12/23/2011,Witchcliffe,9.2,25.8,0,NA,NA,S,43,SE,S,13,26,47,46,1016.3,1014.6,NA,NA,21,24,No,No
12/24/2011,Witchcliffe,11.3,24.5,0,NA,NA,S,44,SE,SSE,19,28,55,49,1019.2,1016.8,NA,NA,20.6,22.5,No,No
12/25/2011,Witchcliffe,11.4,24.9,0,NA,NA,SSE,54,SE,SSE,30,31,47,44,1020.6,1018.6,NA,NA,19.8,22.8,No,No
12/26/2011,Witchcliffe,12.1,26.6,0,NA,NA,S,48,SE,SSE,24,28,50,48,1021.1,1018,NA,NA,20.9,24.6,No,No
12/27/2011,Witchcliffe,12.7,31.2,0,NA,NA,S,37,E,SSE,11,24,47,45,1016.7,1014.4,NA,NA,23.6,27,No,No
12/28/2011,Witchcliffe,16.1,36.3,0,NA,NA,S,35,E,S,11,26,46,33,1012.6,1008.2,NA,NA,26.8,32.7,No,No
12/29/2011,Witchcliffe,16.7,38,0,NA,NA,NNW,41,NNE,NW,13,24,29,25,1004.9,1002.7,NA,NA,31.2,35.2,No,Yes
12/30/2011,Witchcliffe,19.4,23.4,2.4,NA,NA,S,50,SSE,SSE,28,30,87,84,1006.7,1007.2,NA,NA,20.6,20,Yes,No
12/31/2011,Witchcliffe,17.5,25.6,0.2,NA,NA,S,46,SSE,SSE,20,28,70,62,1009.3,1008.5,NA,NA,21.5,22.7,No,Yes
1/1/2012,Witchcliffe,15.7,21,2.4,NA,NA,SE,41,SE,SSE,17,24,76,67,1014.5,1013.7,NA,NA,16.8,18.5,Yes,No
1/2/2012,Witchcliffe,13.1,24.6,0,NA,NA,S,46,E,S,17,24,56,40,1016,1014.9,NA,NA,18.4,23,No,No
1/3/2012,Witchcliffe,13.2,24.8,0,NA,NA,SE,59,ESE,SSE,28,33,52,51,1021.3,1018.5,NA,NA,19.2,21.4,No,No
1/4/2012,Witchcliffe,13.1,27.5,0,NA,NA,ENE,39,ENE,ESE,19,19,57,51,1018.1,1013.3,NA,NA,18.5,25.6,No,Yes
1/5/2012,Witchcliffe,15.1,28.9,2,NA,NA,NNW,39,E,NW,11,22,68,56,1008.2,1005.5,NA,NA,22.1,26.3,Yes,No
1/6/2012,Witchcliffe,17.4,23.3,0.8,NA,NA,WSW,52,W,W,26,24,58,58,1007.9,1009,NA,NA,20.4,20.6,No,No
1/7/2012,Witchcliffe,16,22.3,0.6,NA,NA,SSW,44,S,SSW,24,20,56,50,1015.8,1016.7,NA,NA,17.5,19.7,No,No
1/8/2012,Witchcliffe,14.6,21.7,0,NA,NA,S,39,SSE,SSE,13,22,62,55,1021.3,1019.5,NA,NA,17.5,19.9,No,No
1/9/2012,Witchcliffe,11.4,25.1,0,NA,NA,SSE,50,E,SSE,19,30,51,49,1022.3,1019.6,NA,NA,19.7,23.4,No,No
1/10/2012,Witchcliffe,12.7,29.8,0,NA,NA,S,39,E,S,22,24,55,43,1021.5,1017.5,NA,NA,20.7,29,No,No
1/11/2012,Witchcliffe,14.9,33.9,0,NA,NA,N,33,ENE,W,13,17,45,31,1017.3,1015.5,NA,NA,25.8,30.3,No,No
1/12/2012,Witchcliffe,15.1,33.8,0,NA,NA,SSE,39,SE,S,9,24,46,39,1016.4,1015.3,NA,NA,27.5,30.1,No,No
1/13/2012,Witchcliffe,15,35.1,0,NA,NA,SSE,44,ENE,SSE,17,28,39,40,1016.2,1012.6,NA,NA,27.8,30.9,No,No
1/14/2012,Witchcliffe,20.2,34.3,0,NA,NA,NNE,41,NNE,W,22,15,44,43,1011.7,1010,NA,NA,28.8,30.6,No,No
1/15/2012,Witchcliffe,17.2,27.3,0,NA,NA,SW,35,WNW,WSW,20,19,61,60,1009.3,1008.5,NA,NA,25.9,24.9,No,No
1/16/2012,Witchcliffe,17.3,23.3,0,NA,NA,SSW,43,SSE,SSW,20,22,43,51,1013.4,1013.7,NA,NA,20.4,20.1,No,No
1/17/2012,Witchcliffe,8.2,25.7,0,NA,NA,SSE,39,ESE,SSE,13,15,44,41,1018.5,1016.6,NA,NA,21.2,24.1,No,No
1/18/2012,Witchcliffe,12,30.9,0,NA,NA,SSE,44,SE,SSE,15,22,47,39,1017,1013.4,NA,NA,22,28.1,No,No
1/19/2012,Witchcliffe,16.7,33,0,NA,NA,SSE,33,E,W,9,15,49,38,1013,1011.3,NA,NA,25.3,30.8,No,No
1/20/2012,Witchcliffe,19,34.4,0,NA,NA,N,33,ENE,SW,9,15,55,35,1012.2,1009.3,NA,NA,27.1,33.3,No,No
1/21/2012,Witchcliffe,19.3,34.7,0,NA,NA,W,35,N,WSW,15,15,42,48,1006.2,1004.8,NA,NA,30.5,30.3,No,No
1/22/2012,Witchcliffe,18,27.4,0,NA,NA,SSW,35,SSW,SSW,13,20,73,54,1011.8,1012.7,NA,NA,21.9,25.4,No,No
1/23/2012,Witchcliffe,17.6,26.9,0,NA,NA,S,54,SSE,SSE,26,35,55,51,1017.2,1015.4,NA,NA,22.8,25.4,No,No
1/24/2012,Witchcliffe,16.2,32.6,0,NA,NA,SSE,39,ESE,SSE,22,24,57,46,1016.3,1012,NA,NA,22.6,30,No,No
1/25/2012,Witchcliffe,18.1,38.5,0,NA,NA,NNE,37,ENE,W,20,20,49,30,1012.2,1009.1,NA,NA,28.5,37,No,No
1/26/2012,Witchcliffe,18.4,40.6,0,NA,NA,SSE,39,ENE,S,11,20,35,23,1010.8,1007.9,NA,NA,31.3,37.5,No,No
1/27/2012,Witchcliffe,18.7,38.1,0,NA,NA,NNW,37,N,W,15,20,37,31,1007.7,1005.9,NA,NA,31.6,34.4,No,No
1/28/2012,Witchcliffe,19.5,34.4,0,NA,NA,SSE,54,W,S,13,22,35,57,1003.4,1003.2,NA,NA,32.9,28.3,No,No
1/29/2012,Witchcliffe,17.6,24.2,0,NA,NA,SSE,76,SSE,SSE,39,39,49,42,1012.9,1012.3,NA,NA,19.6,22.8,No,No
1/30/2012,Witchcliffe,13.4,28.5,0,NA,NA,ENE,44,E,E,28,22,44,29,1017.7,1014,NA,NA,19.7,27.3,No,No
1/31/2012,Witchcliffe,12.1,33,0,NA,NA,SSE,39,E,E,19,17,42,25,1015.9,1011.5,NA,NA,21.9,32.3,No,No
2/1/2012,Witchcliffe,17.7,36.4,0,NA,NA,N,48,ENE,N,19,22,37,32,1010.1,1007.5,NA,NA,27,32.1,No,Yes
2/2/2012,Witchcliffe,20.4,23.3,3.8,NA,NA,SSE,50,SE,SSE,20,30,99,90,1007.1,1006.1,NA,NA,21.1,20.2,Yes,Yes
2/3/2012,Witchcliffe,17,21.2,1.4,NA,NA,SSE,63,SE,SSE,30,31,68,62,1008.7,1009.9,NA,NA,19.5,19.4,Yes,No
2/4/2012,Witchcliffe,16.3,22.1,0,NA,NA,SSE,57,S,SSE,26,28,53,48,1017.2,1018.3,NA,NA,19,19.8,No,No
2/5/2012,Witchcliffe,13.5,22.1,0,NA,NA,SSE,39,ESE,SE,11,24,51,47,1023.5,1021.2,NA,NA,17.1,20.9,No,No
2/6/2012,Witchcliffe,10.2,25.4,0,NA,NA,SSE,43,E,SE,13,22,53,44,1020.3,1016.3,NA,NA,18.4,23.3,No,No
2/7/2012,Witchcliffe,13.8,27.2,0,NA,NA,SSE,61,ESE,SSE,22,35,55,51,1017.4,1015.4,NA,NA,20,24,No,No
2/8/2012,Witchcliffe,13.5,28.9,0,NA,NA,SSE,48,ESE,SSE,26,28,56,41,1018,1015.5,NA,NA,19.8,26.7,No,No
2/9/2012,Witchcliffe,14.8,32.8,0,NA,NA,E,39,E,S,20,22,51,38,1018.1,1015,NA,NA,22.6,31.2,No,No
2/10/2012,Witchcliffe,17.8,36.2,0,NA,NA,NNE,35,ENE,NW,19,19,45,31,1014.6,1011.4,NA,NA,24.5,32.9,No,No
2/11/2012,Witchcliffe,18,28.8,0,NA,NA,NNW,37,WNW,NW,19,24,66,52,1011.3,1009.4,NA,NA,23.5,27,No,No
2/12/2012,Witchcliffe,17.9,24,0,NA,NA,SSW,39,SSW,SSE,15,20,74,64,1014.6,1016.1,NA,NA,21.3,22.3,No,No
2/13/2012,Witchcliffe,15.5,28.1,0,NA,NA,SSW,28,SE,SSW,13,15,63,53,1018.8,1016.2,NA,NA,21.7,25.6,No,No
2/14/2012,Witchcliffe,14.6,28.2,0,NA,NA,SE,37,SSE,SSE,9,24,71,47,1018.5,1016.2,NA,NA,20.9,26.8,No,No
2/15/2012,Witchcliffe,14.7,28.4,0,NA,NA,SSE,37,SE,SSE,15,24,64,53,1015.5,1012.5,NA,NA,21.7,26,No,No
2/16/2012,Witchcliffe,14.3,28.9,0,NA,NA,WSW,39,S,SW,15,20,63,52,1012.4,1011.3,NA,NA,23.2,26.4,No,No
2/17/2012,Witchcliffe,14.9,26.8,0.2,NA,NA,SW,35,SW,SW,15,17,73,48,1014.1,1014.3,NA,NA,22.6,25.5,No,No
2/18/2012,Witchcliffe,15.4,28.1,0,NA,NA,SSE,46,SE,SSE,17,22,64,46,1018.7,1016.7,NA,NA,22.8,26.6,No,No
2/19/2012,Witchcliffe,13.2,28.8,0,NA,NA,SSE,50,E,SSE,19,30,56,45,1020.7,1017.9,NA,NA,21.4,26.8,No,No
2/20/2012,Witchcliffe,14.3,31.4,0,NA,NA,SSE,35,SE,SSE,13,19,61,36,1019.7,1015.6,NA,NA,20.7,30.3,No,No
2/21/2012,Witchcliffe,15.8,34,0,NA,NA,SE,41,SE,S,11,20,53,38,1015,1012.3,NA,NA,23.5,30.5,No,No
2/22/2012,Witchcliffe,19.1,27.7,0,NA,NA,SSE,50,SSE,SSE,30,28,69,55,1013.5,1009.9,NA,NA,22.6,26.4,No,No
2/23/2012,Witchcliffe,14.7,27.5,0,NA,NA,WNW,43,SW,WNW,9,22,NA,NA,1008.1,1007.5,NA,NA,23.9,23.7,No,No
2/24/2012,Witchcliffe,17.8,25.2,0.4,NA,NA,SSW,44,SSW,SW,22,20,NA,NA,1013.1,1011.8,NA,NA,20.2,23.4,No,No
2/25/2012,Witchcliffe,11.3,23.1,0,NA,NA,WNW,44,W,SSW,19,17,NA,NA,1010.2,1010.5,NA,NA,21.3,17.3,No,No
2/26/2012,Witchcliffe,11.5,22.2,1,NA,NA,SSW,39,SSW,S,15,26,NA,NA,1015.6,1015,NA,NA,18.6,20.4,No,No
2/27/2012,Witchcliffe,15,25.1,0,NA,NA,SSE,44,ESE,SE,9,26,NA,NA,1018.1,1015.4,NA,NA,19.5,23.1,No,No
2/28/2012,Witchcliffe,11.4,26.8,0,NA,NA,SSE,56,E,SSE,19,35,NA,NA,1017.9,1014.9,NA,NA,20.1,24.6,No,No
2/29/2012,Witchcliffe,13,28.5,0,NA,NA,E,50,ESE,ESE,24,17,NA,NA,1021.5,1018.6,NA,NA,20,28.3,No,No
3/1/2012,Witchcliffe,11.9,29.4,0,NA,NA,ENE,46,ENE,ENE,22,15,NA,NA,1022.3,1017.4,NA,NA,19.7,28.4,No,No
3/2/2012,Witchcliffe,12.7,28.4,0,NA,NA,W,31,NE,W,17,19,NA,NA,1018,1014.4,NA,NA,19.6,25.7,No,No
3/3/2012,Witchcliffe,15,30.3,0,NA,NA,N,37,NNE,WSW,17,20,NA,NA,1014.1,1012.4,NA,NA,24.2,27.2,No,No
3/4/2012,Witchcliffe,10.2,33.1,0,NA,NA,S,39,E,NW,6,15,NA,NA,1013.6,1012,NA,NA,23.5,31.4,No,No
3/5/2012,Witchcliffe,18,35.4,0,NA,NA,N,28,SE,WNW,13,15,NA,NA,1016.2,1013.4,NA,NA,22.8,33.1,No,No
3/6/2012,Witchcliffe,14.7,36.7,0,NA,NA,N,69,N,N,33,35,NA,NA,1013.3,1010.2,NA,NA,30.6,35.7,No,No
3/7/2012,Witchcliffe,19.9,25.7,0,NA,NA,SSE,43,SSW,SE,19,24,NA,NA,1016.6,1016.3,NA,NA,21.2,23.3,No,No
3/8/2012,Witchcliffe,13.3,25.3,0,NA,NA,SSE,46,ESE,SSE,19,26,NA,NA,1020.5,1018.2,NA,NA,20.3,23,No,No
3/9/2012,Witchcliffe,12,32.8,0,NA,NA,SSE,30,E,N,17,9,NA,NA,1017.7,1012.5,NA,NA,19.4,32.3,No,No
